#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <prior id="lambdaPrior.cyanolyca" name="distribution">
#            <parameter id="lambda" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">0.01</parameter>
#            <OneOnX id="OneOnX.2" name="distr"/>
#        </prior>
#        <distribution id="snapprior.cyanolyca" lambda="@lambda" spec="snap.likelihood.SnAPPrior">
#            <parameter estimate="false" id="alpha" lower="0.0" name="alpha" spec="beast.base.inference.parameter.RealParameter">11.75</parameter>
#            <parameter estimate="false" id="beta" lower="0.0" name="beta" spec="beast.base.inference.parameter.RealParameter">109.73</parameter>
#            <parameter estimate="false" id="kappa" lower="0.0" name="kappa" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <parameter id="coalescenceRate" name="coalescenceRate" spec="beast.base.inference.parameter.RealParameter">10.0</parameter>
#            <tree clusterType="upgma" id="Tree.cyanolyca" nodetype="snap.NodeData" spec="beast.base.evolution.tree.ClusterTree">
#                <taxa dataType="integerdata" id="snap.cyanolyca" spec="snap.Data">
#                    <taxonset id="cuc_cuc" spec="beast.base.evolution.alignment.TaxonSet">
#                        <taxon id="lyc_cuc_cuc_sorted" spec="beast.base.evolution.alignment.Taxon"/>
#                    </taxonset>
#                    <taxonset id="cuc_gua" spec="beast.base.evolution.alignment.TaxonSet">
#                        <taxon id="lyc_cuc_gua_sorted" spec="beast.base.evolution.alignment.Taxon"/>
#                    </taxonset>
#                    <taxonset id="lyc_pul" spec="beast.base.evolution.alignment.TaxonSet">
#                        <taxon id="lyc_pul_sorted" spec="beast.base.evolution.alignment.Taxon"/>
#                    </taxonset>
#                    <taxonset id="cuc_hon" spec="beast.base.evolution.alignment.TaxonSet">
#                        <taxon id="lyc_cuc_hon_sorted" spec="beast.base.evolution.alignment.Taxon"/>
#                    </taxonset>
#                    <taxonset id="cuc_mit" spec="beast.base.evolution.alignment.TaxonSet">
#                        <taxon id="lyc_cuc_mit_sorted" spec="beast.base.evolution.alignment.Taxon"/>
#                    </taxonset>
#                </taxa>
#                <parameter id="RealParameter.0" lower="0.0" name="clock.rate" spec="beast.base.inference.parameter.RealParameter" upper="0.0">1.0</parameter>
#            </tree>
#        </distribution>
#        <prior id="uPrior.cyanolyca" name="distribution">
#            <parameter id="u" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <OneOnX id="OneOnX.4" name="distr"/>
#        </prior>
#        <prior id="vPrior.cyanolyca" name="distribution">
#            <parameter id="v" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <OneOnX id="OneOnX.5" name="distr"/>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.base.inference.CompoundDistribution">
#        <distribution data="@snap.cyanolyca" id="treeLikelihood.cyanolyca" non-polymorphic="false" pattern="coalescenceRate" spec="snap.likelihood.SnAPTreeLikelihood" tree="@Tree.cyanolyca">
#            <siteModel id="MutationSiteModel.cyanolyca" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="shape" name="shape" spec="beast.base.inference.parameter.RealParameter">2.0</parameter>
#                <parameter estimate="false" id="proportionInvariant" name="proportionInvariant" spec="beast.base.inference.parameter.RealParameter">0.0</parameter>
#                <substModel coalescenceRate="@coalescenceRate" id="MutationModel" mutationRateU="@u" mutationRateV="@v" spec="snap.likelihood.SnapSubstitutionModel"/>
#            </siteModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	u	v	theta0	theta1	theta2	theta3	theta4	theta5	theta6	theta7	theta8	TreeHeightLogger
1406000	-6680.357704791241	-6220.686271061821	-459.67143372942104	18.632350532953268	0.5137875119690443	0.09845858162699432	0.09594871352464558	0.07292380453728245	0.0793257465048498	0.0733722887117186	0.09626154655643555	0.1720501695112543	0.012663859960875323	0.08596966015699536	0.04724564040069785
1407000	-6687.461229404615	-6229.506608894939	-457.95462050967626	16.48809954351855	0.5156366301898181	0.11583058883820668	0.17885054077680282	0.0821155871242698	0.09499011708612945	0.14401198393094805	0.07287567012503424	0.21116322889162878	0.021828053391124497	0.06424778903533637	0.052886554593554354
1408000	-6684.937397871856	-6232.441006806865	-452.4963910649912	16.426830190848236	0.5156967831642767	0.10812016358928829	0.1567266662577794	0.07538191962688948	0.07508249423384605	0.1059216759913611	0.07180334822036737	0.1529374350675723	0.023450902317404976	0.10871294488754812	0.0549537212072686
1409000	-6679.763723381817	-6228.199319721591	-451.56440366022656	16.46798624209724	0.5156563261146175	0.11418690220304936	0.10876668223203334	0.08580124112453218	0.08991763727103746	0.11784377728009049	0.10467626865995382	0.18491329410500032	0.019976646342430363	0.11396948310506613	0.04955663284459
1410000	-6681.132794069779	-6219.327441464206	-461.805352605574	18.557259982223922	0.5138448469062364	0.10477719255343423	0.10656393931021722	0.06953777452061997	0.0860623314839041	0.15220913561610647	0.11280919385088906	0.17269790523272974	0.010393713815580826	0.066121901453072	0.04893098103592989
1411000	-6680.8319901690065	-6223.639174587239	-457.1928155817681	18.557259982223922	0.5138448469062364	0.11468724533140516	0.10851256227824188	0.07336416237175147	0.10229645651112268	0.10704786170771996	0.0978250770615874	0.14620292562892326	0.012471887773331587	0.0843904955069487	0.04755993486515014
1412000	-6688.50253318211	-6230.112666246267	-458.3898669358428	17.65396908074471	0.5145738865928483	0.0954174726689392	0.0901297237818758	0.07313699939717844	0.05861045325075869	0.05423915118821094	0.0797970520809095	0.13997423579141274	0.017762199306629582	0.13181859865873663	0.047645502549217664
1413000	-6682.53784044613	-6225.433226593488	-457.10461385264193	19.238030034937655	0.5133418507459891	0.11427316609672117	0.13229608223468223	0.06410596437121754	0.06481894399333436	0.12341680700685782	0.08503603550069241	0.13085613250218445	0.014939868233691705	0.07800652392271738	0.037433984737725474
1414000	-6687.9240212851455	-6232.263016244191	-455.6610050409541	18.378609601638903	0.5139831902799132	0.11776316471713776	0.07211665015666224	0.07098346799654541	0.05705372834940411	0.07976563566287836	0.0962039673371042	0.1471549310019139	0.025099077857805	0.07590179749086455	0.051981210007761
1415000	-6684.723417084813	-6231.268858065676	-453.4545590191369	20.087896812076238	0.5127629833053782	0.12464413353337693	0.13575968416941336	0.07219085965287245	0.08100971531937314	0.12938476260896062	0.08909288047092515	0.13259867767399872	0.017199510747159318	0.10185926829858011	0.04601676897301849
1416000	-6682.5450651909705	-6229.327534807828	-453.2175303831427	19.58704818799494	0.5130978869827154	0.08674426065262417	0.12193498090956954	0.07146126162810343	0.06572595181999485	0.13155221208827386	0.08491618646778902	0.13241758317816751	0.020981726607793908	0.0832967859362268	0.0433813486951636
1417000	-6684.572142888228	-6228.310347016337	-456.2617958718911	19.58704818799494	0.5130978869827154	0.10233724199498218	0.07391220971112075	0.0724198349951264	0.07064523357348496	0.10326416552674846	0.09722894500338213	0.14092305562516766	0.018154885414327953	0.09734602571797435	0.04775643310897196
1418000	-6680.986589119176	-6228.9405882339815	-452.0460008851939	16.700180439570588	0.5154319268808482	0.11159727706188738	0.09914077102741778	0.07465774507142751	0.08088296542530272	0.08799601247517957	0.10278315193643851	0.16246014317046611	0.023202931442402142	0.08287255026262527	0.055820020659055454
1419000	-6687.985972396732	-6231.332682380613	-456.653290016119	16.837293122507397	0.5153024125921805	0.10855439573671127	0.09792464151905482	0.062400887707429256	0.05400099111752668	0.0764030650314114	0.08779630247659537	0.1466436970287093	0.0205160130805081	0.11566132362840396	0.045982153529373807
1420000	-6684.534731561436	-6225.3374247421925	-459.19730681924364	18.491709784908043	0.5138952886072955	0.09945188079502044	0.10078717385709178	0.066437282241665	0.10497718838052605	0.09414578385303654	0.07804864791978207	0.20578824363072545	0.013463718158547838	0.09873216732479442	0.0436934469934259
1421000	-6684.948490536127	-6224.321768246142	-460.62672228998537	18.491709784908043	0.5138952886072955	0.11594484185763164	0.09157354294434468	0.07605318138277624	0.06611212659144396	0.08622696698049787	0.0580661824280565	0.21856718851994728	0.01612222405728157	0.09879276632916617	0.04854429386724915
1422000	-6684.325285166823	-6225.254423899518	-459.070861267305	18.491709784908043	0.5138952886072955	0.09808720857909482	0.11266677601908061	0.06884271632747095	0.08457558199998633	0.0903104220536918	0.11898639152765376	0.12253002554834319	0.013085124098562663	0.12172976152940472	0.04788913630580603
1423000	-6683.3474805987125	-6222.3727970774835	-460.97468352122917	18.90561048133343	0.5135828148842737	0.09144607232629522	0.16888367094700943	0.07112899273563253	0.09003096940981782	0.07554070017227729	0.11014668811506051	0.11824948225406605	0.009853041800840335	0.1305827567714585	0.03747584505392416
1424000	-6684.364951160132	-6226.678703431124	-457.6862477290079	17.953216190463017	0.5143240075222701	0.11027841551116561	0.08640997953987298	0.08071678338718126	0.10604294341630943	0.10014257189770137	0.10671033668012879	0.12217608617059084	0.012683518342029845	0.06506303021397203	0.053967564596553746
1425000	-6685.502998273815	-6222.282354982834	-463.2206432909819	15.660030633166611	0.5164907318493842	0.13413103714410124	0.05566254994909551	0.08079307545171047	0.08503257237750632	0.08791583174254956	0.12380214836895997	0.1468688164316775	0.010289578064931484	0.07339091262087992	0.05358340773897747
1426000	-6681.310017535607	-6223.300455907804	-458.0095616278034	15.660030633166611	0.5164907318493842	0.13215286909344084	0.1671520526176261	0.08573152636530293	0.12920987420589158	0.10640029339373458	0.12168392821345966	0.1365933456555572	0.010966465592151023	0.11349294779547604	0.0492105409467465
1427000	-6680.567021383536	-6221.856764444805	-458.7102569387308	15.660030633166611	0.5164907318493842	0.14196630489492085	0.0871331416374667	0.07984086851874127	0.08957659871233226	0.1510585074110688	0.117188553033644	0.15954196498982753	0.011581899177512343	0.12428214774040722	0.05211827115621437
1428000	-6680.199353885021	-6223.5702456068375	-456.6291082781835	15.59016463971542	0.5165670823326892	0.10994414350508397	0.1273579238450148	0.07332406700024369	0.07920290764012186	0.09240126035244484	0.11362663149712905	0.16825346679544442	0.014193034900560843	0.10073998383586891	0.05010778891174985
1429000	-6686.44670888441	-6227.721302093529	-458.72540679088144	17.796724700596425	0.5144536034612021	0.10766674441311139	0.1243480821571514	0.07404965016955513	0.0873469921628361	0.04979213826859736	0.10660524160763535	0.1108861186959303	0.017520491003255152	0.1154947812292924	0.04565587388491766
1430000	-6683.138174900329	-6225.7784336858895	-457.3597412144397	17.683012978764292	0.5145492528178245	0.10811236138834339	0.169107941258252	0.0709530836817776	0.0771947766788993	0.08893361912872362	0.07285897891037021	0.15209820108282746	0.015411443384235252	0.153359397060126	0.04073142234383751
1431000	-6683.395856231388	-6226.220486747663	-457.1753694837255	17.378616289793797	0.5148116407001426	0.12413675980681034	0.1637745953387879	0.07286338552559346	0.10515709070169313	0.08845537610623262	0.09632173684548369	0.1451124795544716	0.012211552093937041	0.11212538372612892	0.04028244562906211
1432000	-6695.942069446292	-6222.449776992553	-473.49229245373965	18.881259768756646	0.5136008088207825	0.0932255283996805	0.0792250387076141	0.057236408073663356	0.07327356471766305	0.05450445449109789	0.06718751294910379	0.21478812638850128	0.007380501527532422	0.07815119961134324	0.04425011914801584
1433000	-6689.265038937805	-6229.021890477259	-460.2431484605463	17.11586350650156	0.515045862642178	0.11996206045917888	0.11266457054227681	0.08484809893462118	0.0658039893064258	0.035270788126044825	0.08302748975786474	0.16275489015041916	0.01953796955924753	0.0852807308158526	0.05259292102916444
1434000	-6685.960419182061	-6227.299582621488	-458.6608365605725	18.74200961467117	0.513704630426186	0.10126441149573132	0.13265355347092136	0.06949497691728124	0.15634635186302018	0.13736658281448866	0.1275928860373488	0.09620643622224984	0.011693001121349468	0.12977802135826075	0.042918216567229155
1435000	-6695.466753684011	-6232.73734413596	-462.7294095480507	16.361268429296757	0.5157616650341933	0.10181275604393529	0.09392897122545844	0.08921907569592381	0.12939685532493594	0.0940786181344424	0.1598166786905553	0.04408197693559768	0.011995462994295906	0.1469990940421522	0.05106659684820702
1436000	-6681.826661359309	-6227.412287416495	-454.414373942814	16.361268429296757	0.5157616650341933	0.11750273065925891	0.1335183088342262	0.08252514200670377	0.07730055366732776	0.11757225766515991	0.15331652482206615	0.13232749217981538	0.015728827898679684	0.10936210973386754	0.05327300969409802
1437000	-6682.517398133906	-6224.898040368824	-457.619357765082	16.942207435048353	0.5152047710739313	0.11936934372262335	0.11808561153163612	0.07128268331844975	0.07024200091153464	0.054427239419057	0.10361016347873026	0.18782782067521855	0.017613619837019107	0.11094531761362043	0.047582383503813754
1438000	-6686.317036511679	-6239.044181867866	-447.27285464381293	16.942207435048353	0.5152047710739313	0.09992438879787491	0.07568219378962576	0.08669579763357436	0.09963650775195144	0.0958123300746903	0.1163070980961714	0.11098992416745426	0.029441949343329256	0.1108130208657052	0.050603770330093
1439000	-6683.800981107535	-6228.329153842375	-455.47182726516087	16.942207435048353	0.5152047710739313	0.12360882645607563	0.1105899388906114	0.09032804777787946	0.10575831729368655	0.17676169663714564	0.12387416670455993	0.1189765372259744	0.015420901717521755	0.10230207739247793	0.047827414243994434
1440000	-6683.588371950004	-6233.55694611766	-450.03142583234427	16.942207435048353	0.5152047710739313	0.11199147798455211	0.14833895021856797	0.06509771816732926	0.12336340558886356	0.09325394339625522	0.12222824023524105	0.13136980668789713	0.02355753985412923	0.10812852360283949	0.04614825973742702
1441000	-6684.443526668303	-6225.962488454326	-458.4810382139765	16.942207435048353	0.5152047710739313	0.12086830636579127	0.16897651959136087	0.07195130740802541	0.13103036467954882	0.07410388474980453	0.14334328515198919	0.14336052013310466	0.015521160354867811	0.10202901458934593	0.050831024304905964
1442000	-6682.165386491555	-6219.7395520409045	-462.42583445065054	15.601562629945787	0.5165545782331333	0.1399884786522544	0.09503744009366442	0.07849964973603162	0.0829842871779348	0.1307051533833867	0.12274825809885148	0.17096742819814936	0.00859141934280548	0.11450782824506774	0.04900230878096926
1443000	-6680.787760767988	-6225.510512030347	-455.27724873764146	15.601562629945787	0.5165545782331333	0.13343008800333186	0.1235186858517514	0.08319668483409541	0.0881754437145894	0.12826953992338674	0.11387668837627204	0.12614347427076467	0.01332640921024845	0.10517819740719825	0.05779890001101187
1444000	-6682.658200010786	-6226.501133196842	-456.15706681394414	15.491803658250884	0.5166757786920728	0.10644221794620695	0.1104465981319862	0.07422995452356676	0.074859653125662	0.12834641670509478	0.0980159557012412	0.1750171876014567	0.014937151847841891	0.13367518223041752	0.045633390830688084
1445000	-6681.608046653758	-6220.255651547937	-461.35239510582034	17.297793401926555	0.5148829071782325	0.11933814083342446	0.1202123815828257	0.06592518303431426	0.07917083907906523	0.09948377665549861	0.10148039639766583	0.15324928093806942	0.008812510178561416	0.10324364928751875	0.04117474993149299
1446000	-6680.425559271361	-6224.672443669548	-455.7531156018133	15.980485560000155	0.5161493642451352	0.12703447231519316	0.09536971008092149	0.07770249169348832	0.07186273774309468	0.08904877865347524	0.11632067936617521	0.16200093456907128	0.016027312955248688	0.12046359104310475	0.04848069782306533
1447000	-6678.741490176788	-6224.558813234176	-454.18267694261203	15.980485560000155	0.5161493642451352	0.1511828110667842	0.09105455941518464	0.0814206599354138	0.09140590196210051	0.10169825943725595	0.13020234454056234	0.13928975428134852	0.015924396617222013	0.09918030951274048	0.055092949225712805
1448000	-6687.679304608027	-6231.810155378376	-455.8691492296512	15.980485560000155	0.5161493642451352	0.12496344755524479	0.0847780957983272	0.09459875680850235	0.09096718876976173	0.1391133779818491	0.13202962151657424	0.08534057025450494	0.015250320464377368	0.0842075296583688	0.056818123588834125
1449000	-6683.676032690961	-6226.4945478518275	-457.1814848391335	17.176940243615352	0.5149907594767398	0.11386919267647831	0.09051487574363426	0.07657614381989299	0.08653369710412404	0.1706363013692299	0.15343512263799566	0.1757093545267325	0.01598967507698029	0.07761440838808961	0.04918189466690096
1450000	-6685.8981713025705	-6227.289660202599	-458.60851109997094	18.069366678111578	0.5142293119940092	0.11883362302953435	0.07485609316445427	0.07698418104189592	0.08620208251369839	0.08824465163129136	0.09910892021778148	0.13085072385572113	0.011927736883910878	0.08913463635236463	0.05322545655974034
1451000	-6682.395944077418	-6225.941042442069	-456.4549016353481	18.586339210742207	0.5138225871519381	0.12235495032726643	0.1216174919294141	0.06414745520874184	0.07724960816649733	0.13256664438721052	0.12143421763625438	0.1608116389897012	0.01343115432114175	0.11023318486531157	0.03691763874422793
1452000	-6682.273412115273	-6227.376030643616	-454.89738147165684	18.586339210742207	0.5138225871519381	0.09289797046208197	0.12335528274893916	0.06941459293085378	0.06364279008995949	0.09424851757998277	0.09813528114688083	0.18417069606636555	0.019389432872737235	0.13437805507274272	0.03813553070064471
1453000	-6682.488838869658	-6224.282592611153	-458.20624625850536	19.811245229343072	0.5129458249341752	0.1033359641611617	0.14473616549709833	0.06873694406356418	0.09244920802317023	0.0975057370920701	0.11372108965164791	0.11574523338792964	0.013752199427702927	0.07357480042481654	0.04721343959860253
1454000	-6686.306445299204	-6223.099913891861	-463.2065314073422	20.37886127595941	0.5125761730779991	0.1083658289728578	0.06627924641790166	0.05881855173977545	0.07425627479106899	0.12272096441229087	0.0992502242223893	0.1718753176219386	0.011789715312812277	0.06661755459955096	0.04820443855904622
1455000	-6687.190576190165	-6228.276847578993	-458.91372861117236	17.702110836344964	0.514533100174648	0.12339026140276242	0.08525242190170294	0.058615540936179746	0.0718338763904885	0.16015016099985072	0.09560116621373493	0.1251488164717253	0.013361486788256272	0.135513533213754	0.039316815173782396
1456000	-6681.997717880479	-6224.828506991316	-457.1692108891632	17.702110836344964	0.514533100174648	0.09863082336358324	0.118614348085153	0.06332808632961284	0.06689731061565277	0.07332810696554136	0.08553943115435879	0.16066451870410925	0.015922325619638755	0.10350437098990713	0.039290126938827545
1457000	-6686.38536400523	-6223.959160272387	-462.4262037328433	17.621211127672687	0.5146017707588414	0.12092033138087942	0.21855105921302836	0.06834419861618261	0.10331130199560479	0.2096506728723733	0.1155010127712081	0.12977771422931053	0.013532632704868335	0.12059868167403023	0.04383436573352949
1458000	-6680.344712222581	-6225.940588319372	-454.404123903209	17.35059385022385	0.5148362723724825	0.10811709272458547	0.0941647345047543	0.07104628420640054	0.08101915658754968	0.08434419904455168	0.10006258405424173	0.15395945368929712	0.016570290571564724	0.11858809969723796	0.04247318230486903
1459000	-6683.911299886898	-6226.562253419577	-457.3490464673205	17.35059385022385	0.5148362723724825	0.11790503906506376	0.11792412029417992	0.06735424025099054	0.10319670590464115	0.15634783607245403	0.09798065021461196	0.1491158835282979	0.015313300796323778	0.0691929017548513	0.048547193843594745
1460000	-6684.844801110654	-6224.351612144164	-460.4931889664893	16.88268931718145	0.5152600098286556	0.14140795757082814	0.20880166953064172	0.07150494295424237	0.08857274198797137	0.1205600037903082	0.10776428778260717	0.16835421493569536	0.01496394238796486	0.07421770516098812	0.049786332025659866
1461000	-6683.026940878245	-6229.803796371949	-453.22314450629585	16.88268931718145	0.5152600098286556	0.1202781506848743	0.16018919501243536	0.07225332226106494	0.08367353692062432	0.08360859837644283	0.1545307004856823	0.1314929814680542	0.019883549635044937	0.1173951279328254	0.05211670823193283
1462000	-6683.851295750948	-6227.1655315536445	-456.6857641973038	16.364698485518456	0.5157582572545077	0.14974846508479453	0.10051728238441185	0.08794218557834833	0.1116567322048988	0.06658006207622462	0.11613485598782486	0.13119807326375602	0.0166924224658732	0.05898635900032627	0.062481914138457884
1463000	-6679.6210105261	-6228.199696178832	-451.42131434726764	14.809341675927483	0.5174711042381896	0.12030799732389012	0.10943539666154194	0.07850854590820644	0.10406215024429079	0.14543932042148344	0.11256258286275422	0.1929929918189993	0.02199845992271165	0.11201443701307932	0.05372123886074761
1464000	-6683.7053474488	-6233.7592486610865	-449.94609878771354	14.985708811408172	0.5172583891651276	0.12583459980950729	0.10358673747046164	0.0941784365143916	0.10298829471333883	0.09529561729293558	0.11442280041690665	0.15030074321637374	0.024233084637514737	0.1441929178451664	0.06039065101055839
1465000	-6684.027075920519	-6236.026898522376	-448.00017739814314	14.985708811408172	0.5172583891651276	0.1272179342810728	0.0983068710811309	0.07435137514141962	0.07894391439164455	0.09408988274896714	0.10078396753441711	0.18231752434143172	0.0352879461018256	0.11514091277648388	0.05304168431011847
1466000	-6687.524328012266	-6224.333434289301	-463.19089372296474	13.95476847705445	0.5185807730862367	0.12615089242473093	0.1182672034939576	0.08777566406098226	0.13597933220207384	0.1325960557086988	0.17146478081295585	0.19572567466182403	0.012115517219015515	0.054619188218931344	0.07077716037660037
1467000	-6684.267204792051	-6225.440583786141	-458.82662100590966	15.178504722665048	0.5170317075699118	0.11568615201774549	0.15416899745051738	0.08145727116745088	0.09883092563079561	0.11768296535642181	0.10810014766469296	0.24115405365140508	0.016072667071568826	0.09149530484549183	0.05925726954561749
1468000	-6681.98654234393	-6228.5821359198835	-453.40440642404565	15.847792255967631	0.5162889877469375	0.09682204028253617	0.0931526627837826	0.08362578409943082	0.1014532888136714	0.08283239512635308	0.13213685021107352	0.1467629830904225	0.018462498206845524	0.1446205050352388	0.05065981771684993
1469000	-6681.6550111312845	-6225.285783740845	-456.36922739043985	17.358966143450235	0.5148289045646566	0.11116288623888106	0.09411683352964921	0.07853089346936595	0.07256691002077784	0.07213786909290078	0.08451561880371518	0.16696600254446264	0.016728481740829842	0.09961666703867762	0.049628056515136174
1470000	-6684.12919535924	-6229.767837921774	-454.36135743746587	17.91329936740789	0.5143568427054048	0.0976346507577409	0.12419396097634024	0.07703936166025803	0.09811783501710107	0.09574567265373674	0.0925535809760598	0.10859588614506478	0.017715008002333554	0.08088425421564428	0.0476555974595849
1471000	-6681.137864051555	-6229.389811580297	-451.74805247125795	14.911334589900154	0.5173474565065755	0.12343014769152326	0.14080542303364693	0.0832649221093009	0.07157404582091746	0.12945923850044924	0.10745658455529905	0.17314707550117148	0.02312473211967763	0.09227203561864676	0.06275312783495444
1472000	-6682.688252595692	-6224.938810943746	-457.7494416519454	15.063814433635907	0.5171658325598143	0.14111951370752301	0.1118863795104536	0.08639511312527941	0.1275520086551714	0.10230581983873456	0.11385912275701289	0.20537020121067381	0.013078419675570462	0.14661633797339654	0.05051217308844699
1473000	-6681.744526802194	-6227.651768654359	-454.0927581478345	15.063814433635907	0.5171658325598143	0.11667800401307311	0.154338792464244	0.08370504992539456	0.10711967341654165	0.08371933657265888	0.14086401156630993	0.14460576832451522	0.017140928758942412	0.11220516683303161	0.05491107628925619
1474000	-6680.915749253937	-6226.090928857506	-454.8248203964317	15.61059437915711	0.5165446834007297	0.11064095843686453	0.06983441087094928	0.08723240264032252	0.11378125164608704	0.13055082037369056	0.1240653013607863	0.17066424618262654	0.01631005462841154	0.1061084551772765	0.05852478579798652
1475000	-6687.297029605509	-6229.8257091146115	-457.471320490898	15.722802523505345	0.5164227315971536	0.13814608803941772	0.20803022440875665	0.08731299726848533	0.12749807772798222	0.07002309984460127	0.16655802005347747	0.113125591967659	0.01942245514066298	0.06918686284490799	0.05385659501881085
1476000	-6686.300251365703	-6226.424396925029	-459.8758544406739	16.302420816012688	0.515820360874498	0.1320705359272724	0.0922646931645371	0.07643209413713055	0.15580627258226049	0.20531939443785274	0.10667896458099249	0.14937370668131242	0.01334261163534393	0.12028939686067398	0.05005290494142832
1477000	-6684.29565072673	-6229.349947650737	-454.94570307599287	15.677679957761473	0.5164715556459046	0.09089547848194604	0.08246509336513642	0.08769353176325267	0.07569144386042259	0.09327171067848498	0.12401895426122168	0.21010644532071504	0.019388550470775156	0.12124084722098016	0.048158877890969974
1478000	-6684.555819446514	-6227.736790909952	-456.81902853656186	17.596212626599964	0.5146231218258847	0.12199212283695975	0.165019168878865	0.07786832872263269	0.09440385647833677	0.09096376719080551	0.14168412501703936	0.11957874200638537	0.019386314879045994	0.05113607559442189	0.06175128772350993
1479000	-6684.083008199899	-6229.091635704108	-454.9913724957919	14.070690655395856	0.5184220542895212	0.17088575238077613	0.07111985264515211	0.09673798824495194	0.11760861880517669	0.11388214111556251	0.14806322851109815	0.1414439556736568	0.019585934721243974	0.06871271991823807	0.07216601415155469
1480000	-6681.596144048196	-6232.638722843989	-448.9574212042072	15.418347387744777	0.5167578883573506	0.1342713760843343	0.122437614729417	0.07663676447985458	0.11552512031671824	0.11581330547675432	0.14941292360906094	0.1377812182964197	0.028376073576468694	0.07640041216387518	0.0654858182381531
1481000	-6681.95030161766	-6223.289124531246	-458.6611770864144	18.650628373988383	0.5137736278242727	0.12376494725413564	0.09958827816376535	0.0720307098236287	0.09501315432986941	0.11654393910525045	0.11490792617363914	0.1254434512450743	0.011090731110656959	0.12078385463776962	0.04448908164776197
1482000	-6679.402269215907	-6221.7284311258045	-457.6738380901026	18.650628373988383	0.5137736278242727	0.11122337795411578	0.14219585136565568	0.07150119544270395	0.08862681906697081	0.1138304002993214	0.1310845779635584	0.14907863997364562	0.011177871387026948	0.12535279483485404	0.03971961936421946
1483000	-6686.518569081069	-6227.45847757871	-459.06009150235906	15.867116294165163	0.5162685044620196	0.1350225026795032	0.03613967462942883	0.07791519570254264	0.13753587205410495	0.12140132801185867	0.14393560015862508	0.12371912840208259	0.01669544723540542	0.10864387640742143	0.05233689939258876
1484000	-6681.965704620888	-6224.467635748006	-457.49806887288224	14.700936323920633	0.5176044729937201	0.15844531085994634	0.09020678621268413	0.0793015830677726	0.08997103843647454	0.12198990927026757	0.1252653323085601	0.17775467982312587	0.013750795616346435	0.09682852245524391	0.05779823398227409
1485000	-6683.490348499419	-6225.485294145314	-458.005054354106	14.700936323920633	0.5176044729937201	0.1572374835352729	0.07252068426898334	0.08873380936065979	0.09849809444665347	0.08282322842921601	0.1279953857300381	0.20599836015005238	0.018532688509563706	0.07205163615514218	0.06885414595587362
1486000	-6683.402740468942	-6226.772308757627	-456.63043171131494	15.936185809130183	0.516195710720982	0.15185629185123106	0.06506868704543793	0.0791849918561551	0.1059489884817157	0.10687607963642123	0.13140440134195383	0.1714744064161083	0.01963825022560043	0.09748912107096262	0.05883119493244762
1487000	-6685.396096775812	-6223.176793402159	-462.2193033736532	15.560931347637057	0.5165992390662628	0.16803964921483064	0.05126412917763167	0.08770135778558909	0.07718840356599549	0.1298656131208272	0.09030492489524561	0.20801579765737196	0.014620388687092884	0.09954258585151825	0.05715077471155734
1488000	-6680.581387661247	-6222.523327495292	-458.05806016595557	14.503072390929626	0.5178532248509932	0.12167745653841014	0.1463966629174001	0.08264307310851375	0.07992516337890714	0.1187576365691118	0.11514791814669845	0.19693896391425394	0.013059445704996	0.10095885604511268	0.057367140148762034
1489000	-6682.74358760854	-6223.8213209744645	-458.9222666340758	15.130772127792982	0.5170872731675653	0.1435659835200853	0.09741229169590249	0.08011391995765915	0.06626661245505329	0.06929884071790723	0.09224976928917208	0.20718326614005056	0.016758828149856183	0.12208367337546644	0.056845224050508875
1490000	-6687.202778783268	-6221.954022478525	-465.2487563047427	16.29950917246566	0.5158232763607419	0.09383533911806727	0.06301403662746505	0.08976511474634956	0.05616840597925593	0.09846946936990433	0.10453058569126558	0.21070620005363505	0.010026132609537185	0.09453864813066917	0.04741359940607531
1491000	-6684.951157988498	-6228.226944708727	-456.72421327977065	16.29950917246566	0.5158232763607419	0.14788882825384567	0.0715494520683273	0.08765666427180524	0.06912966251576101	0.09601571856522591	0.12132875733682556	0.13793174727328328	0.014134591421724463	0.11206480675646141	0.048228244450980305
1492000	-6684.181282467661	-6218.322819203755	-465.8584632639062	18.283977228209153	0.5140575978473166	0.11027054757435827	0.09563325611822884	0.06826705298504548	0.08737185818715418	0.129083070598928	0.08248584247651343	0.17958506127917737	0.008422504238017459	0.09005091321870197	0.040265428679880866
